"","FIPS","SVI","Est_Hest","Party","NHW","mean_mobility","sum_deaths"
"2425",48047,1,0.0992,0.595623987034036,0.0669,0.780595501041716,0.00507542647680812
"2426",48049,0.63,0.1278,0.133312242961088,0.7163,0.81360000752513,0.0031692372702303
"2427",48051,0.61,0.1225,0.209588559371703,0.6472,0.840653802645545,0.00260261345768042
"2428",48053,0.53,0.1264,0.231049741866754,0.736,0.830309943774598,0.0014328730142249
"2429",48055,0.87,0.124,0.453784941848602,0.3967,0.828495120898317,0.00226731403444485
"2430",48057,0.86,0.1065,0.27577352676852,0.4229,0.81186356704865,0.00122123062470644
"2431",48059,0.3,0.1278,0.108805217906908,0.86,0.766376607695323,0.00286882306533745
"2432",48061,0.98,0.105,0.566452982006278,0.0896,0.79929972254935,0.00389211722196884
"2433",48063,0.9,0.1285,0.277689243027888,0.5578,0.84310243877603,0.00336031770276462
"2434",48065,0.03,0.1241,0.096553966189857,0.8572,0.774965312933588,0.00236247046911914
"2435",48067,0.78,0.1356,0.202126120914087,0.7631,0.844226784275546,0.00276427096516353
"2436",48069,0.78,0.1241,0.225338491295938,0.3196,0.79307215582116,0.00424966799468791
"2437",48071,0.41,0.1377,0.187213114754098,0.6697,0.850040983081471,0.000729976960102197
"2438",48073,0.92,0.1282,0.218010460359381,0.6069,0.852838212740668,0.00273525054135167
"2439",48075,0.75,0.1241,0.137594318686196,0.5846,0.773437737628129,0.0023268546400219
"2440",48077,0.32,0.1293,0.108041527362309,0.8977,0.80702787593247,0.00152802979658103
"2441",48079,0.86,0.1143,0.179513184584179,0.3606,0.718473731354909,0.00525762355415352
"2442",48081,0.62,0.1235,0.100907029478458,0.762,0.761325984975232,0.00383820490109241
"2443",48083,0.42,0.1278,0.110215053763441,0.7683,0.794046890927625,0.00391437308868502
"2444",48085,0.15,0.083,0.47788678214554,0.5696,0.770937544556988,0.000809873106994095
"2445",48087,0.89,0.1241,0.12884455527847,0.6009,0.691590563165906,0.00308219178082192
"2446",48089,0.68,0.1114,0.244642135058633,0.5593,0.806070660788571,0.00148885683710976
"2447",48091,0.24,0.0937,0.283511865335861,0.6751,0.808935990831391,0.00193970897963626
"2448",48093,0.73,0.1278,0.141459369817579,0.6946,0.810904331173858,0.00374037403740374
"2449",48095,0.43,0.1235,0.156972111553785,0.5285,0.585962337979946,0.0033015407190022
"2450",48097,0.62,0.1317,0.170690205253642,0.7534,0.812156409489332,0.00174515839736287
"2451",48099,0.78,0.1264,0.328870147372082,0.5868,0.781988315105106,0.0011454753722795
"2452",48101,0.94,0.1293,0.173047473200613,0.5177,0.687151417138355,0.0050071530758226
"2453",48103,0.47,0.1166,0.161962365591398,0.3113,0.739628934750886,0.00416927246195539
"2454",48105,0.69,0.1235,0.219948849104859,0.3743,0.777292628945343,0.00433025404157044
"2455",48107,0.94,0.1143,0.274050962038482,0.3939,0.721408788952801,0.00540352100400906
"2456",48109,1,0.1166,0.51348182883939,0.2538,0.800034546292031,0.00506678949792722
"2457",48111,0.55,0.1241,0.12421185372005,0.4964,0.764756110577436,0.00356799780430904
"2458",48113,0.75,0.1078,0.660933780304135,0.2913,0.770051507368254,0.00155529315701366
"2459",48115,0.95,0.1235,0.214950784783187,0.3329,0.793425693134995,0.00542111879321182
"2460",48117,0.84,0.1241,0.277314611671786,0.2469,0.758121697401057,0.00377439879219239
"2461",48119,0.57,0.1283,0.157115009746589,0.8076,0.835151837262135,0.00225098480585256
"2462",48121,0.22,0.0949,0.458916519730042,0.5925,0.787930681834517,0.000870146425805928
"2463",48123,0.82,0.1134,0.185336806847786,0.5478,0.820243531202435,0.00297619047619048
"2464",48125,0.88,0.1143,0.132248219735504,0.67,0.728216062544421,0.00452284034373587
"2465",48127,1,0.107,0.620614035087719,0.1095,0.752430967118838,0.00355590675622284
"2466",48129,0.45,0.1241,0.121026894865526,0.8085,0.687012744898651,0.00457596095179988
"2467",48131,1,0.1146,0.51315265045835,0.0935,0.755305587921883,0.00367482298108811
"2468",48133,0.81,0.1278,0.119586374695864,0.7932,0.815359477124183,0.00272331154684096
"2469",48135,0.79,0.1113,0.25796568627451,0.3229,0.81157009823163,0.00226803751586724
"2470",48137,0.44,0.107,0.158341187558907,0.4327,0.739334558073076,0.0020703933747412
"2471",48139,0.39,0.1147,0.327056785553262,0.6083,0.810896853893977,0.00174758962483633
"2472",48141,0.95,0.0965,0.678686413393432,0.1197,0.778753325709327,0.0032469931056506
"2473",48143,0.63,0.1134,0.17566265060241,0.7456,0.806322133724142,0.00163942105016628
"2474",48145,0.98,0.1248,0.312541145490454,0.5124,0.875004850789709,0.00185003179742152
"2475",48147,0.58,0.1317,0.179077296641036,0.7879,0.810109229545593,0.0030973700512474
"2476",48149,0.44,0.124,0.207372194513716,0.7123,0.828868730739173,0.00264341513453799
"2477",48151,0.43,0.1278,0.195555555555556,0.6177,0.750761531766754,0.00365535248041775
"2478",48153,0.83,0.1143,0.216617210682493,0.3681,0.771112959072518,0.00542717086834734
"2479",48155,0.48,0.1293,0.181985294117647,0.7208,0.883781918564527,0.00606060606060606
"2480",48157,0.29,0.0795,0.553548277521443,0.3309,0.810874763540293,0.000851312326903934
"2481",48159,0.53,0.1283,0.161933534743202,0.7867,0.870884485884486,0.00242424242424242
"2482",48161,0.84,0.1248,0.18954324136332,0.666,0.820936803717813,0.00253588274078207
"2483",48163,0.99,0.1146,0.461773117254528,0.1627,0.798191831642536,0.00251157293410815
"2484",48165,0.68,0.1166,0.0971168437025797,0.5551,0.809061798082243,0.00209380234505863
"2485",48167,0.58,0.1049,0.38521011043973,0.5736,0.794903873683959,0.00131817769970684
"2486",48169,0.72,0.1143,0.140510948905109,0.3965,0.787419061379569,0.00353186707336651
"2487",48171,0.36,0.1008,0.202421924792862,0.747,0.795465158538244,0.00188972876834149
"2488",48173,0.18,0.1235,0.06,0.5623,0.840212317196293,0.0014194464158978
"2489",48175,0.58,0.1134,0.221352852094902,0.5827,0.842613751777372,0.00195873596239227
"2490",48177,0.9,0.1134,0.257161716171617,0.4165,0.825956987734542,0.00273551854873542
"2491",48179,0.84,0.1241,0.108097535532664,0.6332,0.761147740658631,0.00269578726126291
"2492",48181,0.66,0.1317,0.247251529768702,0.7541,0.804520270376275,0.00253281649193904
"2493",48183,0.88,0.1265,0.312884603184673,0.5751,0.796277955810051,0.00291258219371495
"2494",48185,0.86,0.1225,0.230982470444354,0.585,0.847125564451865,0.00249307479224377
"2495",48187,0.43,0.1024,0.377236176955918,0.5036,0.815275351521708,0.00133056033371892
"2496",48189,0.93,0.1143,0.241010998307953,0.3383,0.774467961214416,0.00466981979285158
"2497",48191,0.95,0.1241,0.14445399828031,0.5561,0.736270430349378,0.00506072874493927
"2498",48193,0.61,0.1264,0.150575522668546,0.8405,0.798666101984268,0.00319111216168302
"2499",48195,0.76,0.1241,0.0823821339950372,0.5161,0.76780422300426,0.00463048712724579
"2500",48197,0.73,0.1293,0.153405474220242,0.7169,0.743982540893296,0.0030511060259344
"2501",48199,0.25,0.1338,0.127103761159081,0.8649,0.833148630208331,0.00197909794798792
"2502",48201,0.72,0.1057,0.567197896249312,0.2959,0.798451867988083,0.00138288787639299
"2503",48203,0.73,0.1276,0.269217675495336,0.6359,0.841989564810742,0.00187820233498114
"2504",48205,0.53,0.1241,0.0945225399903054,0.5998,0.802192930017535,0.000717360114777618
"2505",48207,0.98,0.1278,0.160966712266302,0.6465,0.763552590236047,0.00459526334393779
"2506",48209,0.49,0.1018,0.555240476101638,0.5377,0.82170285866835,0.00112949680917151
"2507",48211,0.74,0.1241,0.121749408983452,0.6307,0.725768089377673,0.000785545954438335
"2508",48213,0.72,0.1398,0.196269216869145,0.7818,0.816727405422795,0.00234477924024318
"2509",48215,0.98,0.1074,0.586116876823057,0.0614,0.804408460244907,0.00333023677718724
"2510",48217,0.87,0.1248,0.193426213986203,0.706,0.804449989665008,0.00300144615132746
"2511",48219,0.9,0.1143,0.184834123222749,0.4693,0.81626900513111,0.00447417575257374
"2512",48221,0.26,0.1134,0.175709308113489,0.8422,0.770916894651239,0.00215758480281622
"2513",48223,0.71,0.1283,0.193212813193784,0.7328,0.835491213579537,0.00307410203861504
"2514",48225,0.91,0.1365,0.246852997653083,0.6183,0.823942065911834,0.00252525252525253
"2515",48227,0.92,0.1235,0.204386051565741,0.4865,0.801678851861705,0.00275474579969452
"2516",48229,0.98,0.1166,0.322608695652174,0.1735,0.812420407513531,0.0024559967253377
"2517",48231,0.83,0.1122,0.233943628674249,0.7162,0.817774623535679,0.00180538369474816
"2518",48233,0.66,0.1241,0.111612306268795,0.7036,0.786417695034394,0.00343872385137071
"2519",48235,0.2,0.1235,0.136518771331058,0.6988,0.850511532738095,0.000651041666666667
"2520",48237,0.65,0.1293,0.0882902107228594,0.7716,0.820517005533793,0.00179071068830442
"2521",48239,0.68,0.1134,0.164910600255428,0.5848,0.849008798307161,0.00210027100271003
"2522",48241,0.82,0.1428,0.190629839958699,0.7452,0.871064617482072,0.00267387204818599
"2523",48243,0.36,0.1166,0.38988326848249,0.5837,0.761965762940869,0.00219876868953386
"2524",48245,0.86,0.1231,0.492006877182491,0.4059,0.802916591452575,0.00173712559378292
"2525",48247,0.99,0.1146,0.589655172413793,0.0809,0.883162393162393,0.00288461538461538
"2526",48249,0.92,0.0992,0.450854700854701,0.1796,0.806632814313549,0.00261844770515291
"2527",48251,0.51,0.1346,0.2315872390705,0.7199,0.80722522741384,0.00213289954896284
"2528",48253,0.63,0.1278,0.150022525904791,0.5415,0.813317199376014,0.00273863466613554
"2529",48255,0.84,0.1134,0.237216455209535,0.3584,0.84483188399604,0.00230754438818024
"2530",48257,0.57,0.1236,0.328490603080548,0.6369,0.831196282372438,0.00193163623543928
"2531",48259,0.23,0.1008,0.230624832394744,0.7234,0.820243277689899,0.00151799456051949
"2532",48261,0.73,0.0992,0.338541666666667,0.0528,0.927584618927009,0.00495049504950495
"2533",48263,0.44,0.1278,0.102620087336245,0.8377,0.832518094329118,0.0026246719160105
"2534",48265,0.7,0.1008,0.238076123052221,0.6872,0.791751132871504,0.00169201520912548
"2535",48267,0.59,0.1235,0.125055041831792,0.7567,0.709499013655112,0.00138344477749596
"2536",48269,0.2,0.1143,0.050314465408805,0.6709,0.903214774281806,0
"2537",48271,0.86,0.107,0.280503144654088,0.4058,0.78786019452777,0.0016362148895555
"2538",48273,0.98,0.0992,0.49121833980403,0.2019,0.79344850065189,0.00303129074315515
"2539",48275,0.8,0.1278,0.183391003460208,0.5822,0.73296109291606,0.0040938864628821
"2540",48277,0.84,0.1283,0.210104628145914,0.7442,0.819287651451065,0.00312882328165427
"2541",48279,0.9,0.1143,0.192616372391653,0.3931,0.760046069386701,0.00643760179942604
"2542",48281,0.54,0.1264,0.209579667644184,0.7259,0.829937656785003,0.00154004106776181
"2543",48283,0.82,0.107,0.440720569752828,0.1324,0.78139960106383,0.00345744680851064
"2544",48285,0.69,0.1134,0.131498470948012,0.7351,0.83650480342459,0.00377096358043068
"2545",48287,0.68,0.124,0.218613366645846,0.6334,0.870789949834995,0.00237832820929288
"2546",48289,0.62,0.1225,0.124723676556137,0.7613,0.842606425087464,0.00241323833601471
"2547",48291,0.94,0.1377,0.19888610031973,0.633,0.853897065320163,0.00215373105566828
"2548",48293,0.95,0.1248,0.245834259053544,0.5865,0.813645558685161,0.00341340615266459
"2549",48295,0.46,0.1241,0.0980538922155689,0.6251,0.819809602364505,0.0037117228580266
"2550",48297,0.69,0.1146,0.163212435233161,0.5605,0.80098053939907,0.00180224461374621
"2551",48299,0.47,0.1264,0.196508290816327,0.8644,0.81196311590324,0.00238586831842166
"2552",48301,0.76,0.1166,0.0625,0.8469,0.881656804733728,0
"2553",48303,0.75,0.109,0.33662241962348,0.5347,0.788405744171646,0.00255981762506883
"2554",48305,0.89,0.1143,0.187637001315213,0.493,0.765520267368696,0.0038648966560242
"2555",48307,0.74,0.1235,0.144372421921037,0.6051,0.790558547650857,0.00237975951903808
"2556",48309,0.84,0.1128,0.381249285573256,0.5593,0.804493121646011,0.00186265455551529
"2557",48311,0.76,0.1146,0.103313840155945,0.491,0.869533636693798,0.00672947510094213
"2558",48313,0.84,0.1225,0.206962145710481,0.55,0.856349567503656,0.00210025203024363
"2559",48315,0.69,0.1276,0.278436265335829,0.7085,0.840212942290779,0.00334889385021311
"2560",48317,0.42,0.1235,0.134265734265734,0.5394,0.804604921157512,0.00329232368740253
"2561",48319,0.36,0.1235,0.186683006535948,0.7418,0.821673685852441,0.00140383715489003
"2562",48321,0.91,0.1114,0.274930033878333,0.4363,0.808744049864315,0.00311109898207025
"2563",48323,0.97,0.107,0.547689476105962,0.025,0.796083986165601,0.00613058138346787
"2564",48325,0.67,0.1146,0.302163729645327,0.4357,0.830486356606275,0.00207428660049628
"2565",48327,0.59,0.1235,0.193137254901961,0.5484,0.83437922253404,0.00420954162768943
"2566",48329,0.47,0.1034,0.212741359377427,0.4541,0.820284960510464,0.00153818313427434
"2567",48331,0.76,0.1225,0.238167938931298,0.6236,0.821687133949458,0.00201426096765097
"2568",48333,0.77,0.1264,0.108922829581994,0.7822,0.751179971270265,0.0043094602914016
"2569",48335,0.62,0.1278,0.154655239579275,0.4789,0.795476561992068,0.00362785254534816
"2570",48337,0.58,0.1293,0.112953047775947,0.8579,0.79981392313892,0.0036330608537693
"2571",48339,0.39,0.1086,0.277775910426914,0.6602,0.809514139557099,0.000984538789675843
"2572",48341,0.7,0.1241,0.195904814609851,0.3246,0.828878988891942,0.00362941738299905
"2573",48343,0.73,0.1283,0.301209168020213,0.644,0.83127507397791,0.00274459154020019
"2574",48345,0.7,0.1143,0.0707692307692308,0.7444,0.908737745098039,0.00583333333333333
"2575",48347,0.98,0.125,0.341193418758056,0.5952,0.791326988091326,0.00266854794184406
"2576",48349,0.97,0.1248,0.269879900534363,0.5605,0.818547616632985,0.00291341568056193
"2577",48351,0.72,0.1428,0.193724194880264,0.7347,0.85372686036533,0.00279514527399779
"2578",48353,0.89,0.1278,0.219535235216323,0.5553,0.76843859967076,0.00353404920483893
"2579",48355,0.84,0.1011,0.485295757595068,0.2947,0.78461490936257,0.0023102783926866
"2580",48357,0.58,0.1241,0.0969813744380218,0.4311,0.792295027337219,0.00284668564457096
"2581",48359,0.43,0.1241,0.0811623246492986,0.7713,0.713666614057239,0.00189393939393939
"2582",48361,0.58,0.1338,0.178853782742031,0.8066,0.821898589794721,0.00183462036548516
"2583",48363,0.88,0.1134,0.176256372906045,0.7505,0.787968070163418,0.00260372057967042
"2584",48365,0.7,0.1282,0.180708073442853,0.7318,0.840859882279428,0.00375097007846857
"2585",48367,0.26,0.1198,0.173416642242413,0.8347,0.816332719532537,0.00130880891389857
"2586",48369,0.76,0.1241,0.186046511627907,0.341,0.764513563537509,0.00385216033315981
"2587",48371,0.82,0.1166,0.300630846204046,0.2518,0.786897764857065,0.00214877077671744
"2588",48373,0.91,0.1365,0.22483305509182,0.7089,0.79543338093118,0.00233676708274103
"2589",48375,0.92,0.1281,0.30301456888916,0.4407,0.768906798797615,0.0039177277179236
"2590",48377,1,0.1166,0.669871794871795,0.1296,0.702082918987006,0.0035799522673031
"2591",48379,0.4,0.1285,0.140403535100884,0.8533,0.857984612789232,0.00215758350647275
"2592",48381,0.22,0.1021,0.201295638227617,0.7165,0.788144870277664,0.00209856731027572
"2593",48383,0.48,0.1235,0.154398563734291,0.2977,0.70702707774025,0.00207846193816576
"2594",48385,0.72,0.107,0.163015792154865,0.7309,0.823475923780095,0.00376593279258401
"2595",48387,0.56,0.1283,0.216206836716988,0.7339,0.821242162567408,0.00324378274972968
"2596",48389,0.78,0.1166,0.382296519594409,0.2228,0.818516837756635,0.00269153730595894
"2597",48391,0.94,0.1183,0.333936106088005,0.4164,0.795390759930915,0.00331030512377663
"2598",48393,0.09,0.1241,0.0311355311355311,0.8385,0.792390506483974,0
"2599",48395,0.75,0.1225,0.296009975062344,0.572,0.859925097288925,0.00263558627152395
"2600",48397,0.11,0.1122,0.308856185780421,0.7083,0.789328477913301,0.00153457560882619
"2601",48399,0.54,0.1278,0.126634549208534,0.6147,0.76382664328397,0.00370226032735776
"2602",48401,0.8,0.1282,0.218730803761281,0.6375,0.852227972438576,0.00209535712972834
"2603",48403,0.53,0.1428,0.122684760682193,0.8553,0.764973176078754,0.00407892240561563
"2604",48405,0.89,0.1428,0.245798846250314,0.6909,0.832822427259115,0.00388490955444944
"2605",48407,0.69,0.1365,0.186989918386942,0.7467,0.838196294026649,0.00135139817734502
"2606",48409,0.83,0.1183,0.35241530740276,0.3839,0.808764824102035,0.00226285029222239
"2607",48411,0.73,0.1264,0.110597302504817,0.6421,0.806541884576567,0.00379851362510322
"2608",48413,0.59,0.1235,0.183318853171156,0.4613,0.85741012490986,0.00214822771213749
"2609",48415,0.7,0.1278,0.141010170660231,0.5276,0.787104113033587,0.00371190804047177
"2610",48417,0.69,0.1278,0.080545229244114,0.8544,0.782210311383359,0.00153139356814701
"2611",48419,0.95,0.1428,0.20591456736035,0.6158,0.85475408698744,0.00276964469415209
"2612",48421,0.46,0.1241,0.0931422722620266,0.5345,0.7252095742334,0.00397088021178028
"2613",48423,0.75,0.116,0.300065859466032,0.5973,0.81352392406183,0.00208377192794016
"2614",48425,0.56,0.1134,0.157603119228401,0.7912,0.809590758593826,0.00153374233128834
"2615",48427,0.98,0.1146,0.525215889464594,0.0069,0.809116128598797,0.00467253570157659
"2616",48429,0.88,0.1278,0.104970914859863,0.7109,0.789400787719173,0.00277599829169336
"2617",48431,0.41,0.1235,0.0803149606299213,0.4695,0.838519420161558,0.00309837335398916
"2618",48433,0.32,0.1278,0.158686730506156,0.7588,0.797122920021471,0.00444444444444444
"2619",48435,0.6,0.1235,0.208549222797927,0.341,0.839468573446328,0.00211864406779661
"2620",48437,0.97,0.1241,0.205768402927249,0.4618,0.723833235696153,0.00243341895362985
"2621",48439,0.55,0.1069,0.501111641430499,0.4672,0.777861275662718,0.00168512471968095
"2622",48441,0.69,0.1178,0.269474461993165,0.6345,0.760398123075097,0.00299926105162496
"2623",48443,0.47,0.1166,0.262693156732892,0.394,0.855465553919162,0.00257731958762887
"2624",48445,0.99,0.1143,0.212104230876996,0.3949,0.780935622742788,0.00453919105130907
"2625",48447,0.27,0.1278,0.0923423423423423,0.8482,0.822994194346626,0.0033311125916056
"2626",48449,0.89,0.1283,0.273930558219835,0.4517,0.835691310258287,0.00259541984732824
"2627",48451,0.66,0.1078,0.274712695277429,0.5327,0.780986600165487,0.00228187919463087
"2628",48453,0.38,0.0916,0.729842916156645,0.4896,0.778569766642399,0.000810861302684398
"2629",48455,0.8,0.1365,0.191683569979716,0.7837,0.781890618528073,0.00184287761927513
"2630",48457,0.88,0.1428,0.146191518182765,0.7902,0.872234611164207,0.00193798449612403
"2631",48459,0.59,0.1276,0.153965535695173,0.8038,0.850160221445822,0.00184417886139918
"2632",48461,0.65,0.1235,0.126112759643917,0.3914,0.746035001367241,0.00273448181569593
"2633",48463,0.95,0.107,0.397482189909242,0.2616,0.799377898491517,0.00280468194906698
"2634",48465,0.97,0.107,0.449750913317835,0.1525,0.786288237061047,0.00454869964303927
"2635",48467,0.56,0.1285,0.136353059799891,0.8371,0.835647423064727,0.00219119985863227
"2636",48469,0.78,0.1065,0.307664947536902,0.4467,0.811497155961829,0.00241084227444507
"2637",48471,0.7,0.1365,0.338965561718045,0.564,0.811014996950374,0.00183634594564964
"2638",48473,0.83,0.1114,0.364838982673378,0.4287,0.871985029350665,0.000905042899033414
"2639",48475,0.65,0.1166,0.190761548064919,0.4,0.819570385018508,0.00200033338889815
"2640",48477,0.73,0.1225,0.247444831591173,0.6401,0.832311847127533,0.00261969789866786
"2641",48479,0.95,0.1039,0.617561062051449,0.0353,0.812910745491245,0.00287003166432919
"2642",48481,0.88,0.1114,0.282430806257521,0.4446,0.811207718384962,0.00281547790932717
"2643",48483,0.7,0.1241,0.0721959604641169,0.6847,0.797394185126582,0.00237341772151899
"2644",48485,0.82,0.1296,0.290979438425824,0.6527,0.747562725388204,0.00286621795356576
"2645",48487,0.91,0.1293,0.213392857142857,0.5813,0.772079640653681,0.00430730675855588
"2646",48489,0.99,0.0992,0.56010091908452,0.1124,0.784156470123087,0.00416705684052814
"2647",48491,0.2,0.0946,0.507170468813928,0.5938,0.790301455875095,0.000850053594016435
"2648",48493,0.44,0.1134,0.25591423850401,0.5703,0.85368430652529,0.00135108674368514
"2649",48495,0.65,0.1166,0.16958787304595,0.3512,0.812744486059093,0.00262172284644195
"2650",48497,0.58,0.1293,0.155381971566943,0.7675,0.824350849665834,0.00178612254229538
"2651",48499,0.63,0.1285,0.155554570440642,0.8246,0.792173921675445,0.00283273677507192
"2652",48501,0.49,0.1143,0.161912104857363,0.3176,0.772512656694339,0.0033283599219557
"2653",48503,0.55,0.1293,0.12696463654224,0.7791,0.734705985259331,0.00249861188228762
"2654",48505,0.99,0.1146,0.473179580202125,0.046,0.806357462850231,0.00253896607659214
"2655",48507,1,0.107,0.657785943959577,0.0508,0.767552317942943,0.00346283783783784
"2656",49001,0.25,0.1175,0.11697247706422,0.8433,0.732956615333665,0
"2657",49003,0.16,0.1223,0.171899619538065,0.8699,0.766370236972663,0
"2658",49005,0.32,0.1037,0.304487765626714,0.8364,0.761028102538607,0
"2659",49007,0.56,0.1299,0.263291139240506,0.8551,0.735461564775448,0
"2660",49009,0.08,0.1299,0.182866556836903,0.9739,0.650225563909774,0
"2661",49011,0.08,0.101,0.355384843945378,0.8383,0.756332775891959,0.00048947763734208
"2662",49013,0.48,0.1299,0.100885591191958,0.8518,0.743037663331671,0
"2663",49015,0.26,0.1299,0.119690311780707,0.9105,0.756722488569272,0
"2664",49017,0.46,0.1175,0.192365269461078,0.8876,0.630689192459139,0
"2665",49019,0.52,0.1299,0.555203798971112,0.8238,0.757451358986627,0
"2666",49021,0.45,0.1175,0.204849043172396,0.8585,0.76053113884804,0
"2667",49023,0.23,0.1175,0.112526168876483,0.9157,0.767363133708727,0
"2668",49025,0.11,0.1175,0.265376133300662,0.9122,0.72484097012566,0
"2669",49027,0.36,0.1175,0.103516921035169,0.83,0.824740715465238,0
"2670",49029,0,0.1037,0.173288654858784,0.9496,0.784529766487041,0
"2671",49031,0.27,0.1175,0.10011641443539,0.9673,0.77735353776399,0
"2672",49033,0.2,0.1037,0.134629768137622,0.8928,0.783723766053609,0
"2673",49035,0.32,0.1023,0.557425780649131,0.7105,0.748632084174336,0.00077212291576363
"2674",49037,0.98,0.1299,0.468261131167268,0.4382,0.775728195859826,0.00241703684348053
"2675",49039,0.6,0.1175,0.146413123316739,0.8595,0.768801782001142,0
"2676",49041,0.33,0.1175,0.106945540647198,0.917,0.77303872443211,0
"2677",49043,0.05,0.1037,0.597897709444619,0.8432,0.770278409340226,0.00030845889192075
"2678",49045,0.31,0.1223,0.298527889975632,0.8313,0.780604852369909,0.000608920688080377
"2679",49047,0.48,0.1299,0.111431251675154,0.8163,0.784257884168487,0
"2680",49049,0.28,0.1096,0.282813517082334,0.8233,0.757890634663616,0.00062869851548563
"2681",49051,0.06,0.1299,0.364326934401131,0.8356,0.787732511252116,0.000645331612449034
"2682",49053,0.41,0.1031,0.233762980506467,0.8431,0.77811869965316,5.63202595237559e-06
"2683",49055,0.29,0.1175,0.228983688833124,0.9074,0.851320750850445,0
"2684",49057,0.43,0.1105,0.381596714301789,0.7605,0.760539008375067,0
"2685",51001,0.8,0.0613,0.452417910447761,0.6003,0.818006818088047,0.00133061022403763
"2686",51003,0.17,0.055,0.671186976450134,0.7696,0.76979836087552,0.000786609347845971
"2687",51005,0.45,0.0574,0.276845223401629,0.9146,0.794022751156917,0.00349932705248991
"2688",51007,0.32,0.0714,0.309062940648635,0.736,0.857105574574194,0.00243438569798402
"2689",51009,0.47,0.0609,0.339376533237599,0.7469,0.833398564905414,0.00136054421768707
"2690",51011,0.36,0.0609,0.265131578947368,0.7673,0.862483351312911,0.00163408962353089
"2691",51013,0.14,0.0359,0.82517898826589,0.6149,0.691222909949908,0.00109355604158046
"2692",51015,0.15,0.0678,0.260865379987486,0.9073,0.843487557594329,0.00104555440853384
"2693",51017,0.25,0.0678,0.260483870967742,0.8918,0.817967473139887,0.00313479623824451
"2694",51019,0.1,0.0609,0.254855994641661,0.8771,0.825580336759797,0.00139245794144081
"2695",51021,0.34,0.0717,0.154876273653566,0.9386,0.813258581033263,0.00159235668789809
"2696",51023,0.04,0.0574,0.274051637097937,0.9288,0.815868013725274,0.00116700080792364
"2697",51025,0.9,0.0714,0.575546845366039,0.4074,0.86133616057065,0.00154026246072331
"2698",51027,0.75,0.0804,0.160335421297232,0.9485,0.779426880202858,0.00223766901542563
"2699",51029,0.79,0.0714,0.433063006862134,0.6119,0.882074845139051,0.00192442267319804
"2700",51031,0.26,0.0668,0.275285689919836,0.7957,0.822594191341547,0.00165801220734263
"2701",51033,0.35,0.0617,0.478771962733696,0.6322,0.824470724611835,0.00123677786818552
"2702",51035,0.34,0.0717,0.183343010128379,0.945,0.85265431363614,0.0026853747776174
"2703",51036,0.24,0.0581,0.598403648802737,0.4234,0.863837825330716,0.00229786011776533
"2704",51037,0.71,0.0714,0.377853881278539,0.6787,0.863725215114104,0.00193602693602694
"2705",51041,0.18,0.0543,0.533978158503153,0.6179,0.759578289595942,0.00128117187544288
"2706",51043,0.11,0.0601,0.430201931518876,0.8613,0.800237134322913,0.00143648676380053
"2707",51045,0.07,0.0574,0.187960294588537,0.9863,0.866316399229087,0.00136425648021828
"2708",51047,0.49,0.0612,0.398700664688873,0.7026,0.812609093619675,0.0013116623895067
"2709",51049,0.58,0.0714,0.424513915364087,0.6334,0.866857128473621,0.00100684655658478
"2710",51051,0.68,0.0804,0.207281754240794,0.9759,0.791852912417935,0.00125715882106439
"2711",51053,0.42,0.0682,0.417186138481131,0.6185,0.840134817095645,0.0015765134529148
"2712",51057,0.56,0.0613,0.496973662686079,0.5485,0.843363563508729,0.00100429106180955
"2713",51059,0.19,0.0371,0.713771195083149,0.5074,0.72753342861982,0.000965550416023257
"2714",51061,0.03,0.0612,0.411637880527759,0.7995,0.826862601712646,0.000982842380163433
"2715",51063,0.11,0.0634,0.325495720013002,0.9322,0.84656785968774,0.00152390627976379
"2716",51065,0.06,0.0611,0.476202710514484,0.7817,0.802668897026689,0.000733406674000733
"2717",51067,0.4,0.0574,0.286275447465501,0.872,0.82415243361999,0.00144534456300632
"2718",51069,0.18,0.0601,0.360242855647441,0.8344,0.787941867978844,0.00117564072419469
"2719",51071,0.27,0.0634,0.238706820194863,0.9493,0.827099946836789,0.00131578947368421
"2720",51073,0.04,0.0613,0.318879069554467,0.8486,0.79964157916435,0.00133875977294634
"2721",51075,0.05,0.0581,0.401477388745421,0.7774,0.836152203413094,0.00101039868648171
"2722",51077,0.65,0.0717,0.190352182539683,0.8968,0.83126741693462,0.00257234726688103
"2723",51079,0.16,0.0509,0.377459425151872,0.8264,0.799020864854329,0.000908219385438216
"2724",51081,0.81,0.0682,0.578506936798062,0.3637,0.870704442092057,0.0023817925194072
"2725",51083,0.67,0.0714,0.423910639239106,0.5973,0.841654807124047,0.00232962755448085
"2726",51085,0.02,0.0581,0.363475763016158,0.8382,0.797714301839679,0.00154965387970232
"2727",51087,0.26,0.0516,0.647579050285537,0.5308,0.750920818358346,0.00189832475862861
"2728",51089,0.89,0.0672,0.35304812006808,0.6984,0.815484001375363,0.00249223648555096
"2729",51091,0.06,0.0678,0.276341948310139,0.9932,0.7755019207074,0.00045662100456621
"2730",51093,0.34,0.0638,0.406777460399896,0.7067,0.815342953025832,0.00191328249211782
"2731",51095,0.12,0.0481,0.524637621648257,0.7559,0.766424598996917,0.000953961554042575
"2732",51097,0.32,0.0613,0.393564356435644,0.6616,0.840535784895216,0.00113879003558719
